orderHash,maker,taker,makerAssetId,takerAssetId,makerAmountFilled,takerAmountFilled,fee,event
0x340a6e94a948b046b5839fe56493d7e8fb48d2e9a4d4f86a975fcb472d0df614,0x7d676a88085f3652b2e2e299cbcb529df6b3102c,0xc4cd61d921d8ea3ac75d71bf87b26523954e7d22,0,77178118901681115864961252995125271675489324973564631949598996250353023584,49754413344159302721065657620920585405701946536017429860704430628400173048410,390625,0,OrderFilled
0x31537f6946dc025d86a9e85226efdd932eb7bbe1bbefa1accf4158b7be376c98,0xc4cd61d921d8ea3ac75d71bf87b26523954e7d22,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,84347246370060238175858426558639312139259618321394014550766752472746539278,32566525097995179962879339533693474083732183187211408636097445502225567945607,390625,0,OrderFilled
0x780488ae47145aec54d0270466bbbe2da1acc01b1408ff19e315c371a40756e3,0xc4cd61d921d8ea3ac75d71bf87b26523954e7d22,0x7d676a88085f3652b2e2e299cbcb529df6b3102c,0,84347246370060238175858426558639312139259618321394014550766752472746539278,32566525097995179962879339533693474083732183187211408636097445502225568402638,28948022309329048855892746252171976963317496166410141009864396001978283581859,0,OrderFilled
0x0487530944c7c0907bfafb54dfd7a4816388db40a9a834e62d9931da4ffc72c7,0xc4cd61d921d8ea3ac75d71bf87b26523954e7d22,0x7d676a88085f3652b2e2e299cbcb529df6b3102c,0,84347246370060238175858426558639312139259618321394014550766752472746539278,32566525097995179962879339533693474083732183187211408636097445502225567870322,104936580871317802102611205164123416492025923603236761160758435507171274020282,104484268022734535714237881003933229351974087725636602707479304319640363073536,OrderFilled
0x4f4ac798d69203671c233c9fa63bdd3995db37b2e44263031d65f2e1dcaf7e0e,0x7d676a88085f3652b2e2e299cbcb529df6b3102c,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,77178118901681115864961252995125271675489324973564631949598996250353023584,49754413344159302721065657620920585405701946536017429860704430628400173497628,86391754079403880179304914596325743749900652621630264576314056818403938023261,104484268022734535714237881003933229351974087725636602707479304319640363073536,OrderFilled
0x6b773bc41815dc5f2462b7a0d53612ae2331981f6dc5d65856b7a70d66876d34,0x9d84ce0306f8551e02efef1680475fc0f1dc1344,0x3cf3e8d5427aed066a7a5926980600f6c3cf87b3,0,435227691800526124981074087672297194176159017095750406280549427428270314311,67846927287489958255998624028528071007775381640023767991869678129636599482384,43422033463993573283839119378257965444976244249615211514796594002967423810288,57896044618658097711785492504343953926634992332820282019728792003956564819968,OrderFilled
0x757572f44f7a1edf85bb727ceafcf20f8e4aed5d0d07834f71e3ddbcb9d579ab,0x3cf3e8d5427aed066a7a5926980600f6c3cf87b3,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,435227691800526124981074087672297194176159017095750406280549427428270314311,67846927287489958255998624028528071007775381640023767991869678129636599398400,195312,57896044618658097711785492504343953926634992332820282019728792003956564903952,43422033463993573283839119378257965444976244249615211514796594002967423614976,OrderFilled
0x81f7842fe63735693edeb3c906720d64f6c59bab23c098f8dec1a0a975635875,0x7d676a88085f3652b2e2e299cbcb529df6b3102c,0xc4cd61d921d8ea3ac75d71bf87b26523954e7d22,0,77178118901681115864961252995125271675489324973564631949598996250353023584,49754413344159302721065657620920585405701946536017429860704430628400173196847,57896044618658097711785492504343953926634992332820282019728792003956565601218,0,OrderFilled
0x3dc838e1e2989fa4a52aedcb7f2fd7b2b8943d30ba347606a747e2bcd35fc046,0xc4cd61d921d8ea3ac75d71bf87b26523954e7d22,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,84347246370060238175858426558639312139259618321394014550766752472746539278,32566525097995179962879339533693474083732183187211408636097445502225568187794,57896044618658097711785492504343953926634992332820282019728792003956565601218,0,OrderFilled
0xa2a982d5c1e51e2477c0ed83bb6ac2adcf0f933d32fdaec54718622cda0a7d89,0xc4cd61d921d8ea3ac75d71bf87b26523954e7d22,0x7d676a88085f3652b2e2e299cbcb529df6b3102c,0,84347246370060238175858426558639312139259618321394014550766752472746539278,32566525097995179962879339533693474083732183187211408636097445502225568179982,781250,0,OrderFilled
0x80bf8fd105ad3ebb79a57f9bbd22335c5d24ba55bde8186c9b6b1687207b74e7,0x7d676a88085f3652b2e2e299cbcb529df6b3102c,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,77178118901681115864961252995125271675489324973564631949598996250353023584,49754413344159302721065657620920585405701946536017429860704430628400173204660,781250,0,OrderFilled
0x8fe44581c0523e883703b1566ff562d91fa24e828d3e7de2eee151ff8c948430,0xc4cd61d921d8ea3ac75d71bf87b26523954e7d22,0x45cc78578b082e89f21e847a3afec8d28cd26400,0,84347246370060238175858426558639312139259618321394014550766752472746539278,32566525097995179962879339533693474083732183187211408636097445502225568390919,57896044618658097711785492504343953926634992332820282019728792003956565991843,0,OrderFilled
0x846c4dab3edb297d2cf7a080d0d4de6f5e7123c60691a58090d9be27d97a5f99,0x45cc78578b082e89f21e847a3afec8d28cd26400,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,84347246370060238175858426558639312139259618321394014550766752472746539278,32566525097995179962879339533693474083732183187211408636097445502225567711232,1171875,679687,57896044618658097711785492504343953926634992332820282019728792003956564819968,OrderFilled
0x8fe44581c0523e883703b1566ff562d91fa24e828d3e7de2eee151ff8c948430,0xc4cd61d921d8ea3ac75d71bf87b26523954e7d22,0x0c0e270cf879583d6a0142fc817e05b768d0434e,0,84347246370060238175858426558639312139259618321394014550766752472746539278,32566525097995179962879339533693474083732183187211408636097445502225567937794,57896044618658097711785492504343953926634992332820282019728792003956565210593,0,OrderFilled
0x0487530944c7c0907bfafb54dfd7a4816388db40a9a834e62d9931da4ffc72c7,0xc4cd61d921d8ea3ac75d71bf87b26523954e7d22,0x0c0e270cf879583d6a0142fc817e05b768d0434e,0,84347246370060238175858426558639312139259618321394014550766752472746539278,32566525097995179962879339533693474083732183187211408636097445502225567999584,31209586552245380797759367053122912663576675554410933276260051939632836238178,88653318322320212121171535397276679450159832009631056842709712756058489880576,OrderFilled
0xfe530d680020ce38b3db8190247d8628ed8566bc5e63f3d9e852d985ccc4cf12,0x0c0e270cf879583d6a0142fc817e05b768d0434e,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,77178118901681115864961252995125271675489324973564631949598996250353023584,49754413344159302721065657620920585405701946536017429860704430628400173282784,115339776388732929035197660848497720713218148788040405586178452820382219882819,88653318322320212121171535397276679450159832009631056842709712756058489880576,OrderFilled
0x0487530944c7c0907bfafb54dfd7a4816388db40a9a834e62d9931da4ffc72c7,0xc4cd61d921d8ea3ac75d71bf87b26523954e7d22,0x0c0e270cf879583d6a0142fc817e05b768d0434e,0,84347246370060238175858426558639312139259618321394014550766752472746539278,32566525097995179962879339533693474083732183187211408636097445502225568073163,73274681470489154916478513950810316688397412171225669431219252380007527996578,56086793224325032158292195863583205366427648822419648206612267253832922169344,OrderFilled
0xc97dc39d9d0ca6919879cc52ab8e61babec17012f1c544f36a9c1f2ccba74bb1,0x0c0e270cf879583d6a0142fc817e05b768d0434e,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,77178118901681115864961252995125271675489324973564631949598996250353023584,49754413344159302721065657620920585405701946536017429860704430628400173176534,98604200991152072665384666921460796531300221316834542814850598881738525105314,56086793224325032158292195863583205366427648822419648206612267253832922169344,OrderFilled
0xc97dc39d9d0ca6919879cc52ab8e61babec17012f1c544f36a9c1f2ccba74bb1,0x0c0e270cf879583d6a0142fc817e05b768d0434e,0xd1acd3925d895de9aec98ff95f3a30c5279d08d5,0,77178118901681115864961252995125271675489324973564631949598996250353023584,49754413344159302721065657620920585405701946536017429860704430628400174325597,57896044618658097711785492504343953926634992332820282019728792003956568077780,57896044618658097711785492504343953926634992332820282019728792003956564819968,OrderFilled
0x223a722101945c00ba95e6674f0a7b3b5540244246b81c7a7f83bfd85338686b,0xd1acd3925d895de9aec98ff95f3a30c5279d08d5,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,84347246370060238175858426558639312139259618321394014550766752472746539278,32566525097995179962879339533693474083732183187211408636097445502225569535607,3257812,57896044618658097711785492504343953926634992332820282019728792003956564819968,OrderFilled
0xf00ae437ce725ce6612880095348dd32e0be44575ca8a19e3de3b5d5be6c9bb8,0xc4cd61d921d8ea3ac75d71bf87b26523954e7d22,0x7d676a88085f3652b2e2e299cbcb529df6b3102c,0,84347246370060238175858426558639312139259618321394014550766752472746539278,32566525097995179962879339533693474083732183187211408636097445502225567941700,86391754079403880179304914596325743749900652621630264576314056818403936957920,114887463540149662646824336688307533573166312910440247132899321632851308314624,OrderFilled
0x61f3f551a8b25968fbfcd62c8ae2fd89676c6e74c66064d7373826b6f5df5475,0x7d676a88085f3652b2e2e299cbcb529df6b3102c,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,77178118901681115864961252995125271675489324973564631949598996250353023584,49754413344159302721065657620920585405701946536017429860704430628400173052316,28495709460745782467519422091981789823265660288809982556585264814447372137952,114887463540149662646824336688307533573166312910440247132899321632851308314624,OrderFilled
0xd44bf7414fb002feb6d1fb1017f6c03fc7bdb0b4726555609e3bd61bef218d1a,0x7789806c754eb0af4c3abeb026c218b4ba78f823,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,257103983037378177634147924423081804999237965966329774190985199732065598146,20806391034830253865172911368748608442384450369607288850840034626421890482176,48828,14474011154664524427946373126085988481658748083205070504932198000989141224523,28948022309329048855892746252171976963317496166410141009864396001978282409984,OrderFilled
0xc10ec5e5b9b66946a256ebab4be8ba6729cfb22dfdfbaaff5546a4f6303352e8,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,257103983037378177634147924423081804999237965966329774190985199732065598146,20806391034830253865172911368748608442384450369607288850840034626421890501707,28948022309329048855892746252171976963317496166410141009864396001978282458812,14474011154664524427946373126085988481658748083205070504932198000989141204992,OrderFilled
0x485b4e323e09e3d0a301353ae6434293cc87d60eb47de049cc41b4c19eea1be7,0x30e443872ddf63b2908a49f92cd690c304a55102,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0,257103983037378177634147924423081804999237965966329774190985199732065598146,20806391034830253865172911368748608442384450369607288850840034626421890493162,37994279280994376623359229455975719764354213718413310075447019752596495693621,66942301590323425479251975708147696727671709884823451085311415754574778073088,OrderFilled
0x49c864d95382d9a8806c9f585250c8d10ceae6a20c68033b973bf311ea428e36,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,29294182706402347421201018820735191884095666708374564266766612179897655362,23067955277746585807039532169699544142643629757608081117235690564076443814987,28948022309329048855892746252171976963317496166410141009864396001978282440501,66942301590323425479251975708147696727671709884823451085311415754574778073088,OrderFilled
0x485b4e323e09e3d0a301353ae6434293cc87d60eb47de049cc41b4c19eea1be7,0x30e443872ddf63b2908a49f92cd690c304a55102,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0,257103983037378177634147924423081804999237965966329774190985199732065598146,20806391034830253865172911368748608442384450369607288850840034626421890496238,57896044618658097711785492504343953926634992332820282019728792003956564859030,57896044618658097711785492504343953926634992332820282019728792003956564819968,OrderFilled
0xaab08e8af4b21bb4611c11cc742540f9c84a1422227eb7aae72da52c70aeba6b,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,257103983037378177634147924423081804999237965966329774190985199732065598146,20806391034830253865172911368748608442384450369607288850840034626421890482176,39062,57896044618658097711785492504343953926634992332820282019728792003956564834030,57896044618658097711785492504343953926634992332820282019728792003956564819968,OrderFilled
0xd44bf7414fb002feb6d1fb1017f6c03fc7bdb0b4726555609e3bd61bef218d1a,0x7789806c754eb0af4c3abeb026c218b4ba78f823,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,257103983037378177634147924423081804999237965966329774190985199732065598146,20806391034830253865172911368748608442384450369607288850840034626421890482176,39062,57896044618658097711785492504343953926634992332820282019728792003956564835593,0,OrderFilled
0x8e2a0ccfbe790e7b39f786e67f8d847137e8cdb65a674856ad55db36ba038416,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,29294182706402347421201018820735191884095666708374564266766612179897655362,23067955277746585807039532169699544142643629757608081117235690564076443795456,39062,57896044618658097711785492504343953926634992332820282019728792003956564843405,57896044618658097711785492504343953926634992332820282019728792003956564819968,OrderFilled
0xd44bf7414fb002feb6d1fb1017f6c03fc7bdb0b4726555609e3bd61bef218d1a,0x7789806c754eb0af4c3abeb026c218b4ba78f823,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,257103983037378177634147924423081804999237965966329774190985199732065598146,20806391034830253865172911368748608442384450369607288850840034626421890482176,19531,28948022309329048855892746252171976963317496166410141009864396001978282417796,57896044618658097711785492504343953926634992332820282019728792003956564819968,OrderFilled
0xb62a3339de0a1f57a15906fe989f7dff02bb01839e5c3b4ce24f5c06873d5cbe,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,257103983037378177634147924423081804999237965966329774190985199732065598146,20806391034830253865172911368748608442384450369607288850840034626421890489988,57896044618658097711785492504343953926634992332820282019728792003956564839499,28948022309329048855892746252171976963317496166410141009864396001978282409984,OrderFilled
0x485b4e323e09e3d0a301353ae6434293cc87d60eb47de049cc41b4c19eea1be7,0x30e443872ddf63b2908a49f92cd690c304a55102,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0,257103983037378177634147924423081804999237965966329774190985199732065598146,20806391034830253865172911368748608442384450369607288850840034626421890486570,61514547407324228818772085785865451047049679353621549645961841504203850133423,3618502788666131106986593281521497120414687020801267626233049500247285301248,OrderFilled
0x1b9773000f4df783272241537af1f829408ad22c37b8f7484c54d870b68f5304,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,29294182706402347421201018820735191884095666708374564266766612179897655362,23067955277746585807039532169699544142643629757608081117235690564076443803268,57896044618658097711785492504343953926634992332820282019728792003956564832175,3618502788666131106986593281521497120414687020801267626233049500247285301248,OrderFilled
0x485b4e323e09e3d0a301353ae6434293cc87d60eb47de049cc41b4c19eea1be7,0x30e443872ddf63b2908a49f92cd690c304a55102,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0,257103983037378177634147924423081804999237965966329774190985199732065598146,20806391034830253865172911368748608442384450369607288850840034626421890496238,57896044618658097711785492504343953926634992332820282019728792003956564859030,57896044618658097711785492504343953926634992332820282019728792003956564819968,OrderFilled
0x2be74462719b984c821be06da6d7fda86dbb41cc58c73cd3ee44b894737df1c3,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,257103983037378177634147924423081804999237965966329774190985199732065598146,20806391034830253865172911368748608442384450369607288850840034626421890482176,39062,57896044618658097711785492504343953926634992332820282019728792003956564834030,57896044618658097711785492504343953926634992332820282019728792003956564819968,OrderFilled
0xd44bf7414fb002feb6d1fb1017f6c03fc7bdb0b4726555609e3bd61bef218d1a,0x7789806c754eb0af4c3abeb026c218b4ba78f823,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,257103983037378177634147924423081804999237965966329774190985199732065598146,20806391034830253865172911368748608442384450369607288850840034626421890482176,39062,57896044618658097711785492504343953926634992332820282019728792003956564835593,0,OrderFilled
0xf72fae7dc238d119139005812f540e323422f03d5e1b7c0cb5900a30b9b20fdf,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,29294182706402347421201018820735191884095666708374564266766612179897655362,23067955277746585807039532169699544142643629757608081117235690564076443795456,39062,57896044618658097711785492504343953926634992332820282019728792003956564843405,57896044618658097711785492504343953926634992332820282019728792003956564819968,OrderFilled
0xd44bf7414fb002feb6d1fb1017f6c03fc7bdb0b4726555609e3bd61bef218d1a,0x7789806c754eb0af4c3abeb026c218b4ba78f823,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,257103983037378177634147924423081804999237965966329774190985199732065598146,20806391034830253865172911368748608442384450369607288850840034626421890482176,58593,86844066927987146567678238756515930889952488499230423029593188005934847253389,57896044618658097711785492504343953926634992332820282019728792003956564819968,OrderFilled
0xfcf2279856012eb956ac9b82ed675d19f47ac18bc7650b9a1fcfcda8b59de685,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,257103983037378177634147924423081804999237965966329774190985199732065598146,20806391034830253865172911368748608442384450369607288850840034626421890505613,57896044618658097711785492504343953926634992332820282019728792003956564878561,86844066927987146567678238756515930889952488499230423029593188005934847229952,OrderFilled
0x485b4e323e09e3d0a301353ae6434293cc87d60eb47de049cc41b4c19eea1be7,0x30e443872ddf63b2908a49f92cd690c304a55102,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0,257103983037378177634147924423081804999237965966329774190985199732065598146,20806391034830253865172911368748608442384450369607288850840034626421890503269,86844066927987146567678238756515930889952488499230423029593188005934847288545,86844066927987146567678238756515930889952488499230423029593188005934847229952,OrderFilled
0x031a32afb1783b1b2962e39ea6dcb3f20aa2d7219fffe173918e6574e004382d,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,29294182706402347421201018820735191884095666708374564266766612179897655362,23067955277746585807039532169699544142643629757608081117235690564076443832956,58593,86844066927987146567678238756515930889952488499230423029593188005934847229952,OrderFilled
0xd44bf7414fb002feb6d1fb1017f6c03fc7bdb0b4726555609e3bd61bef218d1a,0x7789806c754eb0af4c3abeb026c218b4ba78f823,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,257103983037378177634147924423081804999237965966329774190985199732065598146,20806391034830253865172911368748608442384450369607288850840034626421890482176,58593,86844066927987146567678238756515930889952488499230423029593188005934847253389,57896044618658097711785492504343953926634992332820282019728792003956564819968,OrderFilled
0xae8454504ca38a705bc7b53a1d2303b95196c3591e3138d2c0bc20c07adc89ed,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,257103983037378177634147924423081804999237965966329774190985199732065598146,20806391034830253865172911368748608442384450369607288850840034626421890505613,57896044618658097711785492504343953926634992332820282019728792003956564878561,86844066927987146567678238756515930889952488499230423029593188005934847229952,OrderFilled
0x485b4e323e09e3d0a301353ae6434293cc87d60eb47de049cc41b4c19eea1be7,0x30e443872ddf63b2908a49f92cd690c304a55102,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0,257103983037378177634147924423081804999237965966329774190985199732065598146,20806391034830253865172911368748608442384450369607288850840034626421890503269,86844066927987146567678238756515930889952488499230423029593188005934847288545,86844066927987146567678238756515930889952488499230423029593188005934847229952,OrderFilled
0xfc5f5fcec377966d2aa0e8db1f856018e4d494c3f90edb9bbf7f2560ea7ade1e,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,257103983037378177634147924423081804999237965966329774190985199732065598146,20806391034830253865172911368748608442384450369607288850840034626421890482176,58593,86844066927987146567678238756515930889952488499230423029593188005934847251045,86844066927987146567678238756515930889952488499230423029593188005934847229952,OrderFilled
0x1218c48376e19a49dc680fda7153301fd8cf8825ad37f7bb9543d27f24a6c8a5,0xc4cd61d921d8ea3ac75d71bf87b26523954e7d22,0xd1acd3925d895de9aec98ff95f3a30c5279d08d5,0,84347246370060238175858426558639312139259618321394014550766752472746539278,32566525097995179962879339533693474083732183187211408636097445502225568390919,57896044618658097711785492504343953926634992332820282019728792003956565991843,0,OrderFilled
0xc5761ff4d2909437026e877e69d80661e79aae440fc28b0b847da8d71d7f3ef0,0xd1acd3925d895de9aec98ff95f3a30c5279d08d5,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,84347246370060238175858426558639312139259618321394014550766752472746539278,32566525097995179962879339533693474083732183187211408636097445502225567711232,1171875,679687,57896044618658097711785492504343953926634992332820282019728792003956564819968,OrderFilled
0xfa802c1c0564c3b8aa4f0bc6a5fdbd2803543db8ae36e4926b361f982c896a1f,0x3cf3e8d5427aed066a7a5926980600f6c3cf87b3,0x066a7727f53124db18aa963f900bb95b36f7550d,0,84347246370060238175858426558639312139259618321394014550766752472746539278,32566525097995179962879339533693474083732183187211408636097445502225567762989,3618502788666131106986593281521497120414687020801267626233049500247285398902,89557944019486744897918183717657053730263503764831373749267975131120311205888,OrderFilled
0xf610fddafadf6114aa57821d44e1b6c58b685fede67da654d3e5eb7501e28bc8,0x3cf3e8d5427aed066a7a5926980600f6c3cf87b3,0x066a7727f53124db18aa963f900bb95b36f7550d,0,84347246370060238175858426558639312139259618321394014550766752472746539278,32566525097995179962879339533693474083732183187211408636097445502225567762989,94081072505319408781651425319558925130781862540832958282059287006429417930104,28948022309329048855892746252171976963317496166410141009864396001978282409984,OrderFilled
0x6446b29d69b6b69555235cae0ab67050c5c2fe81756714fe0edca656f9985a12,0x3cf3e8d5427aed066a7a5926980600f6c3cf87b3,0x066a7727f53124db18aa963f900bb95b36f7550d,0,84347246370060238175858426558639312139259618321394014550766752472746539278,32566525097995179962879339533693474083732183187211408636097445502225567762013,28948022309329048855892746252171976963317496166410141009864396001978282507640,28948022309329048855892746252171976963317496166410141009864396001978282409984,OrderFilled
0x56a22d4cc185f9f68ff8e888ce6b89c20346b32213364137526910d2615f99ce,0xc4cd61d921d8ea3ac75d71bf87b26523954e7d22,0x066a7727f53124db18aa963f900bb95b36f7550d,0,84347246370060238175858426558639312139259618321394014550766752472746539278,32566525097995179962879339533693474083732183187211408636097445502225568576629,102675016628401470160744584363172480791766744215235968894362779569516722087138,81416312744987949907198348834233685209330457968028521590243613755563919278080,OrderFilled
0x083950f5e47f3a8e0b3a8ef74d5b44329753ff519a2d919261ea18a585b5f84a,0x066a7727f53124db18aa963f900bb95b36f7550d,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,77178118901681115864961252995125271675489324973564631949598996250353023584,49754413344159302721065657620920585405701946536017429860704430628400173829659,115339776388732929035197660848497720713218148788040405586178452820382220934473,113078212145816597093331040047546785012958969400039613319782796882727665664000,OrderFilled
0xd44bf7414fb002feb6d1fb1017f6c03fc7bdb0b4726555609e3bd61bef218d1a,0x7789806c754eb0af4c3abeb026c218b4ba78f823,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,257103983037378177634147924423081804999237965966329774190985199732065598146,20806391034830253865172911368748608442384450369607288850840034626421890482176,58593,86844066927987146567678238756515930889952488499230423029593188005934847253389,57896044618658097711785492504343953926634992332820282019728792003956564819968,OrderFilled
0xbc7458020c92051968d1ca12cb71329ba9b8dcc17e2ee0e7ffcca6c77bd28c20,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,29294182706402347421201018820735191884095666708374564266766612179897655362,23067955277746585807039532169699544142643629757608081117235690564076443795456,58593,86844066927987146567678238756515930889952488499230423029593188005934847265108,28948022309329048855892746252171976963317496166410141009864396001978282409984,OrderFilled
0xd44bf7414fb002feb6d1fb1017f6c03fc7bdb0b4726555609e3bd61bef218d1a,0x7789806c754eb0af4c3abeb026c218b4ba78f823,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,257103983037378177634147924423081804999237965966329774190985199732065598146,20806391034830253865172911368748608442384450369607288850840034626421890482176,58593,86844066927987146567678238756515930889952488499230423029593188005934847253389,57896044618658097711785492504343953926634992332820282019728792003956564819968,OrderFilled
0x0884a152dbcf1b3636b058eefecd3fc4fa59be3f676d8aa99cf9b2fa8f13a449,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,257103983037378177634147924423081804999237965966329774190985199732065598146,20806391034830253865172911368748608442384450369607288850840034626421890505613,57896044618658097711785492504343953926634992332820282019728792003956564878561,86844066927987146567678238756515930889952488499230423029593188005934847229952,OrderFilled
0xc73300a59c37bbda9bbce54927b01f507b1e8f7f4dcf6392250865242d0cc998,0x0c0e270cf879583d6a0142fc817e05b768d0434e,0xc4cd61d921d8ea3ac75d71bf87b26523954e7d22,0,77178118901681115864961252995125271675489324973564631949598996250353023584,49754413344159302721065657620920585405701946536017429860704430628400172915597,57896044618658097711785492504343953926634992332820282019728792003956564878561,86844066927987146567678238756515930889952488499230423029593188005934847229952,OrderFilled
0xf20d0a23d3b8d89606342003b87c7bb5b2f538f3497c8e6913dbf71ae2bf9507,0xc4cd61d921d8ea3ac75d71bf87b26523954e7d22,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,84347246370060238175858426558639312139259618321394014550766752472746539278,32566525097995179962879339533693474083732183187211408636097445502225567746388,28948022309329048855892746252171976963317496166410141009864396001978282468577,86844066927987146567678238756515930889952488499230423029593188005934847229952,OrderFilled
0x46f931e819d7ca05075f6cd8a0d1db752da89f6589f969e6b9bf646d1564dc07,0xc4cd61d921d8ea3ac75d71bf87b26523954e7d22,0x3cf3e8d5427aed066a7a5926980600f6c3cf87b3,0,84347246370060238175858426558639312139259618321394014550766752472746539278,32566525097995179962879339533693474083732183187211408636097445502225567743458,65133050195990359925758679067386948167464366374422817272194891004451135481057,86844066927987146567678238756515930889952488499230423029593188005934847229952,OrderFilled
0xf624a5359c0e0cb7ac3639816317ffbf557965364b476431878baf4ab706410b,0x3cf3e8d5427aed066a7a5926980600f6c3cf87b3,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,84347246370060238175858426558639312139259618321394014550766752472746539278,32566525097995179962879339533693474083732183187211408636097445502225567711232,58593,86844066927987146567678238756515930889952488499230423029593188005934847262178,65133050195990359925758679067386948167464366374422817272194891004451135422464,OrderFilled
0x46f931e819d7ca05075f6cd8a0d1db752da89f6589f969e6b9bf646d1564dc07,0xc4cd61d921d8ea3ac75d71bf87b26523954e7d22,0x3cf3e8d5427aed066a7a5926980600f6c3cf87b3,0,84347246370060238175858426558639312139259618321394014550766752472746539278,32566525097995179962879339533693474083732183187211408636097445502225567764942,108555083659983933209597798445644913612440610624038028786991485007418559135096,28948022309329048855892746252171976963317496166410141009864396001978282409984,OrderFilled
0xb31a1432e571ae60f2c5a290e90e4def7ddc0bf61dcc6602caec90fefcef326e,0x3cf3e8d5427aed066a7a5926980600f6c3cf87b3,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,84347246370060238175858426558639312139259618321394014550766752472746539278,32566525097995179962879339533693474083732183187211408636097445502225567711232,97656,28948022309329048855892746252171976963317496166410141009864396001978282463694,108555083659983933209597798445644913612440610624038028786991485007418559037440,OrderFilled
0x5daf53b52a27328c1b27cf3000b30707459f0a0d0d7760ccd8e480b230f393c6,0x3cf3e8d5427aed066a7a5926980600f6c3cf87b3,0xc4cd61d921d8ea3ac75d71bf87b26523954e7d22,84347246370060238175858426558639312139259618321394014550766752472746539278,32566525097995179962879339533693474083732183187211408636097445502225567711232,195312,57896044618658097711785492504343953926634992332820282019728792003956564935202,43422033463993573283839119378257965444976244249615211514796594002967423614976,OrderFilled
0x9418bcf263a11eac1b4ea15824d6647e93bb548775e22a04bd8e4cac3fdb32b7,0xc4cd61d921d8ea3ac75d71bf87b26523954e7d22,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,84347246370060238175858426558639312139259618321394014550766752472746539278,32566525097995179962879339533693474083732183187211408636097445502225567826466,43422033463993573283839119378257965444976244249615211514796594002967423810288,57896044618658097711785492504343953926634992332820282019728792003956564819968,OrderFilled
